Order ID,Order Date,ProductID,Quantity Ordered,customer_id
193956,2019-04-21,67,1,22
176900,2019-04-21,100,1,52
187566,2019-04-21,79,1,97
178428,2019-04-21,96,1,88
184576,2019-04-21,30,1,79
192621,2019-04-21,91,1,60
182859,2019-04-21,85,1,14
191067,2019-04-21,21,1,12
193304,2019-04-21,19,1,3
187721,2019-04-21,65,1,42
176591,2019-04-21,93,1,34
189170,2019-04-21,77,1,84
179496,2019-04-21,101,1,75
185699,2019-04-21,82,1,28
189836,2019-04-21,23,1,57
182146,2019-04-21,9,1,50
176728,2019-04-21,63,1,31
192303,2019-04-21,36,1,53
193159,2019-04-21,16,1,13
192645,2019-04-21,95,1,52
192645,2019-04-21,57,1,61
192645,2019-04-21,41,1,89
184695,2019-04-21,85,1,50
186000,2019-04-21,23,2,82
182014,2019-04-21,16,1,35
181462,2019-04-21,2,1,80
180132,2019-04-21,51,1,25
177709,2019-04-21,29,1,78
190860,2019-04-21,27,1,84
193282,2019-04-21,12,1,62
192395,2019-04-21,46,1,78
187258,2019-04-21,52,1,46
189978,2019-04-21,94,1,23
188578,2019-04-21,18,1,76
181987,2019-04-21,18,1,20
182384,2019-04-21,33,1,36
178502,2019-04-21,71,1,44
184916,2019-04-21,38,1,54
179274,2019-04-21,101,1,26
181565,2019-04-21,50,2,45
185324,2019-04-21,19,3,22
189151,2019-04-21,63,1,14
177271,2019-04-21,72,1,7
176797,2019-04-21,48,1,90
176797,2019-04-21,68,1,82
176797,2019-04-21,48,1,82
185211,2019-04-21,34,2,19
186844,2019-04-21,82,1,40
182792,2019-04-21,93,2,35
183247,2019-04-21,28,1,94
187142,2019-04-21,73,1,49
189859,2019-04-21,67,1,97
189369,2019-04-21,73,1,47
190208,2019-04-21,54,1,7
178572,2019-04-21,48,1,43
178572,2019-04-21,44,1,59
181878,2019-04-21,10,1,100
183866,2019-04-21,38,1,43
182700,2019-04-21,9,1,80
185637,2019-04-21,61,1,19
193653,2019-04-21,19,1,39
193653,2019-04-21,94,2,26
188174,2019-04-21,93,1,79
193482,2019-04-21,27,1,73
180195,2019-04-21,84,1,2
180827,2019-04-21,12,1,48
187328,2019-04-21,97,1,95
193455,2019-04-21,22,1,93
180791,2019-04-21,17,1,82
184211,2019-04-21,74,1,65
187378,2019-04-21,44,1,86
181900,2019-04-21,49,1,70
185263,2019-04-21,10,1,90
184800,2019-04-21,44,1,19
192107,2019-04-21,59,1,81
183180,2019-04-21,17,1,100
182690,2019-04-21,15,1,39
191857,2019-04-21,83,1,19
179127,2019-04-21,48,1,44
178199,2019-04-21,46,1,55
177918,2019-04-21,36,1,47
178530,2019-04-21,21,1,55
193248,2019-04-21,9,1,13
186767,2019-04-21,49,1,13
181263,2019-04-21,69,1,30
177464,2019-04-21,88,1,64
185085,2019-04-21,72,1,74
187409,2019-04-21,52,2,42
194027,2019-04-21,97,1,75
194036,2019-04-21,39,1,42
177857,2019-04-21,70,1,39
190226,2019-04-21,100,1,30
188962,2019-04-21,76,1,90
178806,2019-04-21,4,2,58
190879,2019-04-21,50,1,12
193466,2019-04-21,71,1,78
179581,2019-04-21,85,1,50
188786,2019-04-21,49,1,82
178691,2019-04-21,48,1,56
179618,2019-04-21,93,1,30
180397,2019-04-21,6,1,87
180397,2019-04-21,82,2,47
177819,2019-04-21,86,1,22
186859,2019-04-21,28,1,97
184445,2019-04-21,86,1,70
181835,2019-04-21,20,1,28
176720,2019-04-21,74,1,9
181817,2019-04-21,101,1,23
178460,2019-04-21,21,2,30
194017,2019-04-21,65,1,58
180554,2019-04-21,80,1,19
185950,2019-04-21,79,1,6
194009,2019-04-21,74,1,35
192685,2019-04-21,84,1,10
176713,2019-04-21,36,1,53
182705,2019-04-21,68,1,43
180752,2019-04-21,25,1,10
187617,2019-04-21,38,1,22
183198,2019-04-21,50,1,17
187625,2019-04-21,44,1,76
183992,2019-04-21,79,1,63
192255,2019-04-21,78,1,41
190181,2019-04-21,77,1,78
183277,2019-04-21,78,1,94
181474,2019-04-21,72,1,28
186291,2019-04-21,54,1,25
180810,2019-04-21,26,1,4
181245,2019-04-21,4,1,19
182127,2019-04-21,10,1,7
193037,2019-04-21,58,1,84
177818,2019-04-21,81,1,62
182888,2019-04-21,12,2,65
183067,2019-04-21,61,1,17
191036,2019-04-21,89,1,41
190186,2019-04-21,80,1,46
189597,2019-04-21,86,2,45
192193,2019-04-21,89,1,87
189597,2019-04-21,87,1,45
193511,2019-04-21,66,1,67
193511,2019-04-21,78,1,83
193511,2019-04-21,81,2,56
193511,2019-04-21,18,1,15
182753,2019-04-21,78,1,27
177791,2019-04-21,69,1,22
190086,2019-04-21,7,1,32
190972,2019-04-21,95,1,47
178194,2019-04-21,46,1,85
185767,2019-04-21,94,1,48
178221,2019-04-21,79,1,54
178221,2019-04-21,86,1,93
176843,2019-04-21,23,1,40
187747,2019-04-21,4,1,32
189582,2019-04-21,34,1,77
184887,2019-04-21,86,1,88
183069,2019-04-21,34,1,16
186699,2019-04-21,56,1,1
181438,2019-04-21,54,1,36
185866,2019-04-21,42,1,41
182131,2019-04-21,43,1,67
185371,2019-04-21,96,1,34
190514,2019-04-21,11,1,62
187024,2019-04-21,43,1,57
182031,2019-04-21,23,3,75
176791,2019-04-21,99,1,68
186697,2019-04-21,13,1,12
191790,2019-04-21,49,1,26
187471,2019-04-21,66,1,32
189294,2019-04-21,24,1,13
186961,2019-04-21,89,1,89
193765,2019-04-21,54,1,46
185793,2019-04-21,35,1,75
188030,2019-04-21,92,1,54
185484,2019-04-21,13,1,93
180950,2019-04-21,31,1,1
185548,2019-04-21,47,1,45
181336,2019-04-21,92,1,5
177424,2019-04-21,51,1,59
183934,2019-04-21,32,1,44
187939,2019-04-21,29,1,75
181816,2019-04-21,98,1,31
183363,2019-04-21,100,1,56
180130,2019-04-21,6,1,90
180807,2019-04-21,15,1,90
181653,2019-04-21,46,2,47
183429,2019-04-21,74,1,83
186463,2019-04-21,99,1,71
184925,2019-04-21,45,1,21
184910,2019-04-21,34,1,49
184613,2019-04-21,49,1,30
191738,2019-04-21,59,1,44
192399,2019-04-21,67,1,62
183081,2019-04-21,87,1,83
186642,2019-04-21,89,1,32
182007,2019-04-21,92,1,97
180508,2019-04-21,40,1,83
193150,2019-04-21,45,1,90
181860,2019-04-21,80,1,67
182116,2019-04-21,89,1,57
182569,2019-04-21,18,1,18
186828,2019-04-21,21,1,81
186828,2019-04-21,12,1,1
178662,2019-04-21,42,1,11
190313,2019-04-21,101,1,70
185119,2019-04-21,94,1,4
185119,2019-04-21,75,1,59
184849,2019-04-21,74,1,81
181988,2019-04-21,67,1,8
186283,2019-04-21,84,1,11
185668,2019-04-21,85,1,2
180068,2019-04-21,100,1,85
189506,2019-04-21,4,1,35
179847,2019-04-21,17,1,52
181032,2019-04-21,23,1,74
190267,2019-04-21,25,1,67
184898,2019-04-21,44,1,37
182779,2019-04-21,59,2,28
184764,2019-04-21,12,1,33
182232,2019-04-21,93,1,85
188712,2019-04-21,90,1,60
191906,2019-04-21,66,1,86
186002,2019-04-21,57,1,26
181760,2019-04-21,90,1,16
194032,2019-04-21,46,1,69
187910,2019-04-21,91,1,61
184587,2019-04-21,95,1,29
183597,2019-04-21,36,1,89
193850,2019-04-21,70,1,13
182963,2019-04-21,19,1,90
188699,2019-04-21,76,1,2
183380,2019-04-21,69,1,37
185342,2019-04-21,27,1,20
193197,2019-04-21,101,1,30
187647,2019-04-21,37,1,80
185733,2019-04-21,82,2,20
187647,2019-04-21,37,1,1
188371,2019-04-21,43,1,21
193322,2019-04-21,39,1,11
185421,2019-04-21,15,1,47
191248,2019-04-21,2,1,96
193051,2019-04-21,59,1,84
193051,2019-04-21,21,2,72
182989,2019-04-21,59,1,13
193247,2019-04-21,86,1,95
177350,2019-04-21,63,1,19
180102,2019-04-21,81,1,76
184710,2019-04-21,98,3,85
184710,2019-04-21,37,1,34
190305,2019-04-21,39,1,56
183705,2019-04-21,36,3,87
185467,2019-04-21,10,1,62
188069,2019-04-21,64,3,12
178569,2019-04-21,10,2,70
190539,2019-04-21,90,1,89
179354,2019-04-21,29,1,8
178469,2019-04-21,43,1,38
179390,2019-04-21,17,1,68
178547,2019-04-21,1,1,68
182065,2019-04-21,25,1,25
176606,2019-04-21,58,1,87
191098,2019-04-21,69,1,38
183227,2019-04-21,100,1,34
193642,2019-04-21,91,1,6
193341,2019-04-21,68,1,82
187261,2019-04-21,30,1,57
187261,2019-04-21,25,1,38
190198,2019-04-21,53,1,37
177297,2019-04-21,86,1,14
187583,2019-04-21,87,1,55
190991,2019-04-21,98,1,19
191400,2019-04-21,30,1,7
192063,2019-04-21,57,1,60
177294,2019-04-21,49,1,41
182752,2019-04-21,8,1,90
182752,2019-04-21,9,1,16
180073,2019-04-21,6,1,14
179949,2019-04-21,39,1,9
185528,2019-04-21,61,1,44
189995,2019-04-21,87,3,15
187763,2019-04-21,28,1,80
187623,2019-04-21,39,1,91
193291,2019-04-21,81,1,67
178168,2019-04-21,11,1,71
178168,2019-04-21,28,1,53
178090,2019-04-21,21,1,89
180888,2019-04-21,30,1,94
179777,2019-04-21,41,1,60
181103,2019-04-21,99,1,80
181364,2019-04-21,30,1,90
184739,2019-04-21,54,1,78
191771,2019-04-21,63,1,31
176627,2019-04-21,9,1,11
190242,2019-04-21,3,1,47
180837,2019-04-21,3,1,81
183350,2019-04-21,63,1,94
193696,2019-04-21,36,1,69
186324,2019-04-21,7,1,83
178281,2019-04-21,99,1,99
179108,2019-04-21,65,1,84
179108,2019-04-21,25,1,45
190909,2019-04-21,100,1,78
186663,2019-04-21,36,1,13
180745,2019-04-21,80,1,69
182339,2019-04-21,92,1,42
191505,2019-04-21,29,1,100
177170,2019-04-21,14,1,18
193224,2019-04-21,94,1,70
187227,2019-04-21,15,1,51
182894,2019-04-21,19,1,97
189563,2019-04-21,100,3,54
177776,2019-04-21,15,1,97
185802,2019-04-21,58,3,19
180646,2019-04-21,101,1,67
191479,2019-04-21,44,1,45
180016,2019-04-21,72,1,13
193747,2019-04-21,49,1,50
188721,2019-04-21,82,1,40
193987,2019-04-21,13,3,9
192885,2019-04-21,88,2,44
185922,2019-04-21,101,1,55
182018,2019-04-21,21,1,48
193898,2019-04-21,46,1,59
177338,2019-04-21,42,1,54
192748,2019-04-21,6,1,93
185739,2019-04-21,49,1,10
178617,2019-04-21,57,1,84
179730,2019-04-21,84,1,68
178176,2019-04-21,46,1,14
184941,2019-04-21,54,1,80
192009,2019-04-21,87,1,80
189422,2019-04-21,67,1,28
185639,2019-04-21,96,1,68
187199,2019-04-21,70,1,91
182868,2019-04-21,31,1,9
179034,2019-04-21,91,1,68
180973,2019-04-21,30,1,2
183137,2019-04-21,3,1,18
187300,2019-04-21,62,1,54
179993,2019-04-21,58,1,66
179969,2019-04-21,7,1,51
179969,2019-04-21,52,1,48
179574,2019-04-21,77,1,46
176731,2019-04-21,39,2,95
189461,2019-04-21,68,1,49
189662,2019-04-21,58,1,11
179586,2019-04-21,24,1,1
177486,2019-04-21,95,1,92
177486,2019-04-21,46,1,72
180511,2019-04-21,4,1,95
191330,2019-04-21,87,1,31
185787,2019-04-21,97,1,91
178101,2019-04-21,63,1,75
185568,2019-04-21,48,1,39
179835,2019-04-21,69,1,70
179835,2019-04-21,36,1,79
193117,2019-04-21,33,1,76
187112,2019-04-21,39,1,11
181938,2019-04-21,84,1,12
176855,2019-04-21,91,1,91
177443,2019-04-21,40,1,48
177443,2019-04-21,82,1,75
188761,2019-04-21,1,1,42
179526,2019-04-21,71,2,81
189373,2019-04-21,89,1,84
180301,2019-04-21,72,1,30
179435,2019-04-21,58,1,57
181763,2019-04-21,84,1,67
192692,2019-04-21,7,1,36
179310,2019-04-21,49,2,36
184511,2019-04-21,44,2,78
181780,2019-04-21,36,1,1
184502,2019-04-21,97,1,10
182982,2019-04-21,100,1,45
178754,2019-04-21,47,1,12
178439,2019-04-21,71,1,52
178125,2019-04-21,42,1,79
183797,2019-04-21,68,1,60
178544,2019-04-21,13,1,44
185203,2019-04-21,58,1,34
180275,2019-04-21,16,1,29
180478,2019-04-21,65,1,87
187890,2019-04-21,63,1,91
192994,2019-04-21,24,1,87
179291,2019-04-21,64,1,9
179529,2019-04-21,18,1,4
182361,2019-04-21,86,1,22
177466,2019-04-21,99,1,47
189053,2019-04-21,48,1,94
187017,2019-04-21,61,1,45
176807,2019-04-21,28,1,17
192191,2019-04-21,93,1,19
181849,2019-04-21,49,1,54
189524,2019-04-21,46,1,75
188505,2019-04-21,55,1,43
191770,2019-04-21,49,1,38
177864,2019-04-21,53,1,5
181479,2019-04-21,43,1,24
192844,2019-04-21,67,1,15
184902,2019-04-21,79,1,52
181667,2019-04-21,38,1,60
192008,2019-04-21,78,1,17
187737,2019-04-21,49,1,33
187629,2019-04-21,26,1,62
184015,2019-04-21,43,1,74
180563,2019-04-21,7,1,72
186587,2019-04-21,3,1,53
190673,2019-04-21,30,1,21
187709,2019-04-21,46,1,50
177097,2019-04-21,5,1,73
190130,2019-04-21,9,1,32
177772,2019-04-21,4,1,99
186452,2019-04-21,31,1,58
186236,2019-04-21,25,1,65
178456,2019-04-21,25,1,11
179643,2019-04-21,33,1,23
185099,2019-04-21,15,1,57
180957,2019-04-21,16,1,40
186318,2019-04-21,8,1,90
182305,2019-04-21,90,1,28
192646,2019-04-21,72,1,43
179418,2019-04-21,48,1,11
187333,2019-04-21,32,1,54
190274,2019-04-21,11,1,82
189075,2019-04-21,38,1,92
187773,2019-04-21,63,1,100
180055,2019-04-21,9,1,45
191347,2019-04-21,13,1,5
190425,2019-04-21,43,1,89
180910,2019-04-21,57,1,98
186829,2019-04-21,52,1,24
186020,2019-04-21,55,1,81
190292,2019-04-21,4,1,49
181638,2019-04-21,22,1,48
193713,2019-04-21,89,1,72
182913,2019-04-21,80,1,54
185657,2019-04-21,97,2,80
191139,2019-04-21,10,1,67
178654,2019-04-21,30,1,54
185328,2019-04-21,73,2,75
191402,2019-04-21,97,1,49
190811,2019-04-21,86,1,21
181654,2019-04-21,25,1,99
177210,2019-04-21,11,1,22
189347,2019-04-21,33,2,65
190428,2019-04-21,32,1,24
179867,2019-04-21,4,1,4
190428,2019-04-21,15,1,11
187110,2019-04-21,47,1,85
185893,2019-04-21,71,1,30
183908,2019-04-21,68,1,7
189654,2019-04-21,35,1,31
191910,2019-04-21,37,1,13
182549,2019-04-21,70,1,3
185311,2019-04-21,23,1,55
185311,2019-04-21,80,1,30
181590,2019-04-21,101,1,21
180968,2019-04-21,89,1,63
180421,2019-04-21,65,1,50
191621,2019-04-21,36,1,54
188499,2019-04-21,31,1,13
180292,2019-04-21,94,1,100
186298,2019-04-21,61,1,57
189467,2019-04-21,29,1,82
178413,2019-04-21,30,1,9
188718,2019-04-21,44,3,5
190110,2019-04-21,5,1,92
177408,2019-04-21,80,1,9
187218,2019-04-21,45,1,30
191984,2019-04-21,55,2,45
177266,2019-04-21,70,1,89
178703,2019-04-21,68,1,60
179710,2019-04-21,14,1,26
192814,2019-04-21,33,1,17
192814,2019-04-21,81,2,27
190683,2019-04-21,12,2,85
185226,2019-04-21,18,1,39
187284,2019-04-21,62,1,88
181577,2019-04-21,40,1,60
180148,2019-04-21,56,1,28
178704,2019-04-21,89,1,25
176833,2019-04-21,58,1,15
179343,2019-04-21,30,1,73
193388,2019-04-21,16,1,81
178474,2019-04-21,41,1,55
188466,2019-04-21,1,1,72
185360,2019-04-21,65,1,80
180941,2019-04-21,95,4,58
176647,2019-04-21,92,1,70
188648,2019-04-21,35,1,67
182784,2019-04-21,50,1,34
182277,2019-04-21,5,1,34
179109,2019-04-21,91,1,100
187615,2019-04-21,76,1,55
181292,2019-04-21,27,1,36
184272,2019-04-21,95,1,53
184272,2019-04-21,39,1,7
180142,2019-04-21,32,1,56
187366,2019-04-21,69,1,30
176766,2019-04-21,91,2,84
183927,2019-04-21,100,2,61
185891,2019-04-21,62,1,69
180489,2019-04-21,56,1,90
182025,2019-04-21,52,1,30
184549,2019-04-21,61,1,73
177409,2019-04-21,91,1,77
188442,2019-04-21,63,1,43
192752,2019-04-21,100,1,81
185209,2019-04-21,25,1,57
184155,2019-04-21,83,1,76
190660,2019-04-21,32,1,28
183259,2019-04-21,93,2,98
188132,2019-04-21,101,1,97
181538,2019-04-21,81,1,46
185304,2019-04-21,23,1,84
190370,2019-04-21,40,1,58
191234,2019-04-21,45,2,33
178049,2019-04-21,71,2,7
190635,2019-04-21,81,1,48
190508,2019-04-21,32,1,78
193225,2019-04-21,40,1,48
182067,2019-04-21,90,1,73
191504,2019-04-21,57,1,99
179859,2019-04-21,20,1,76
187681,2019-04-21,5,1,61
176789,2019-04-21,99,1,58
185278,2019-04-21,45,1,44
194054,2019-04-21,50,1,70
180225,2019-04-21,18,1,42
178871,2019-04-21,100,1,57
190045,2019-04-21,93,1,94
188326,2019-04-21,64,1,3
188326,2019-04-21,70,1,12
185065,2019-04-21,3,1,72
182108,2019-04-21,98,1,49
192333,2019-04-21,15,1,7
184128,2019-04-21,49,1,67
188148,2019-04-21,38,2,11
176598,2019-04-21,64,2,39
191888,2019-04-21,41,1,93
192735,2019-04-21,78,1,79
193966,2019-04-21,29,4,50
189966,2019-04-21,40,1,98
190596,2019-04-21,50,1,35
181728,2019-04-21,19,1,90
178220,2019-04-21,23,1,65
177327,2019-04-21,39,1,99
179087,2019-04-21,83,1,24
185067,2019-04-21,30,2,36
193830,2019-04-21,82,1,23
190843,2019-04-21,78,1,3
183174,2019-04-21,84,1,85
180537,2019-04-21,67,1,4
183280,2019-04-21,3,1,57
177595,2019-04-21,73,1,16
190464,2019-04-21,22,1,3
193082,2019-04-21,58,1,15
188778,2019-04-21,62,1,37
184809,2019-04-21,64,1,4
191662,2019-04-21,45,1,27
180540,2019-04-21,6,1,14
180340,2019-04-21,70,1,13
186657,2019-04-21,34,1,81
185301,2019-04-21,94,1,16
183610,2019-04-21,17,1,21
178920,2019-04-21,101,1,24
191434,2019-04-21,45,1,78
179760,2019-04-21,11,1,41
186095,2019-04-21,20,1,52
187644,2019-04-21,27,1,95
186141,2019-04-21,22,2,1
190011,2019-04-21,101,2,15
192167,2019-04-21,24,1,17
192022,2019-04-21,37,1,62
178970,2019-04-21,93,1,59
178011,2019-04-21,34,2,52
186464,2019-04-21,55,1,65
187731,2019-04-21,97,1,25
177900,2019-04-21,97,2,32
179776,2019-04-21,38,2,10
177991,2019-04-21,25,1,70
180861,2019-04-21,82,1,63
182038,2019-04-21,85,1,31
186538,2019-04-21,26,1,44
186383,2019-04-21,61,1,50
183394,2019-04-21,29,1,91
187674,2019-04-21,22,1,45
192504,2019-04-21,11,1,54
176804,2019-04-21,18,1,48
184807,2019-04-21,65,1,31
186914,2019-04-21,22,1,99
179180,2019-04-21,18,1,90
191734,2019-04-21,36,1,12
192703,2019-04-21,7,1,55
181685,2019-04-21,25,1,72
189415,2019-04-21,63,1,41
181482,2019-04-21,18,1,3
181170,2019-04-21,43,1,5
186860,2019-04-21,68,1,61
192587,2019-04-21,36,1,64
182896,2019-04-21,52,1,67
193949,2019-04-21,54,4,74
191473,2019-04-21,34,1,96
184149,2019-04-21,58,4,64
192683,2019-04-21,21,1,42
192408,2019-04-21,53,1,46
193789,2019-04-21,79,1,73
178122,2019-04-21,30,3,22
193789,2019-04-21,96,1,28
193202,2019-04-21,73,2,80
178492,2019-04-21,78,1,36
184582,2019-04-21,82,1,49
193168,2019-04-21,54,1,15
191193,2019-04-21,3,1,18
191193,2019-04-21,38,1,87
191193,2019-04-21,51,2,28
177074,2019-04-21,63,1,45
188197,2019-04-21,95,1,98
178955,2019-04-21,90,1,48
191608,2019-04-21,2,1,67
191608,2019-04-21,18,1,31
182906,2019-04-21,87,1,83
188384,2019-04-21,52,1,43
190241,2019-04-21,31,1,47
189045,2019-04-21,101,1,72
182579,2019-04-21,53,2,11
190058,2019-04-21,85,1,37
191807,2019-04-21,33,2,85
181856,2019-04-21,29,1,82
185506,2019-04-21,42,2,22
179225,2019-04-21,67,1,88
191792,2019-04-21,25,1,73
178062,2019-04-21,4,1,79
187255,2019-04-21,90,1,100
180200,2019-04-21,62,1,64
177929,2019-04-21,17,1,21
180684,2019-04-21,92,1,92
186810,2019-04-21,26,1,71
178833,2019-04-21,42,1,63
192716,2019-04-22,79,1,99
192160,2019-04-22,9,5,83
190496,2019-04-22,99,1,1
181827,2019-04-22,19,1,2
184510,2019-04-22,1,1,77
190893,2019-04-22,34,2,33
187997,2019-04-22,60,1,27
180899,2019-04-22,61,1,11
183324,2019-04-22,76,1,17
186050,2019-04-22,13,1,37
178314,2019-04-22,47,1,18
182114,2019-04-22,68,1,78
178258,2019-04-22,21,1,61
178258,2019-04-22,28,1,42
177523,2019-04-22,34,1,25
187393,2019-04-22,101,1,38
181954,2019-04-22,94,1,37
192553,2019-04-22,82,1,40
186954,2019-04-22,18,1,26
185239,2019-04-22,66,1,21
191692,2019-04-22,70,2,86
179952,2019-04-22,26,1,53
192754,2019-04-22,40,1,67
193870,2019-04-22,12,1,45
188773,2019-04-22,13,1,58
191545,2019-04-22,36,1,44
188438,2019-04-22,67,1,83
189048,2019-04-22,43,2,6
182047,2019-04-22,11,1,69
193478,2019-04-22,89,1,78
182287,2019-04-22,70,1,29
184424,2019-04-22,91,1,17
180824,2019-04-22,39,1,8
177494,2019-04-22,93,1,9
189434,2019-04-22,50,1,86
185373,2019-04-22,64,1,43
185069,2019-04-22,92,1,8
184571,2019-04-22,53,1,12
179646,2019-04-22,17,1,73
187824,2019-04-22,34,1,91
192522,2019-04-22,78,1,83
192791,2019-04-22,99,2,18
177952,2019-04-22,28,1,80
193120,2019-04-22,24,1,13
192656,2019-04-22,55,1,57
184337,2019-04-22,17,1,99
176646,2019-04-22,71,1,33
185520,2019-04-22,22,1,1
186397,2019-04-22,69,1,65
191023,2019-04-22,43,1,46
177032,2019-04-22,37,1,12
185170,2019-04-22,100,1,82
180328,2019-04-22,76,1,34
181619,2019-04-22,12,1,6
190744,2019-04-22,15,1,45
178291,2019-04-22,21,1,44
186456,2019-04-22,26,1,64
187398,2019-04-22,64,1,41
190287,2019-04-22,35,1,26
177841,2019-04-22,97,1,1
187427,2019-04-22,75,1,37
181332,2019-04-22,56,1,42
187253,2019-04-22,29,1,72
191306,2019-04-22,31,1,45
192500,2019-04-22,16,1,92
178870,2019-04-22,1,1,61
188377,2019-04-22,33,1,23
180792,2019-04-22,37,1,32
188461,2019-04-22,15,1,34
177209,2019-04-22,58,1,38
178965,2019-04-22,8,1,68
190001,2019-04-22,35,1,75
186926,2019-04-22,26,1,96
178069,2019-04-22,51,1,93
190251,2019-04-22,67,1,12
186460,2019-04-22,65,1,73
176658,2019-04-22,28,2,11
192989,2019-04-22,12,1,97
177438,2019-04-22,23,1,20
186794,2019-04-22,30,1,59
176693,2019-04-22,11,1,92
179411,2019-04-22,46,1,75
190574,2019-04-22,51,1,32
185934,2019-04-22,46,1,89
189541,2019-04-22,81,1,37
177565,2019-04-22,12,2,17
185572,2019-04-22,6,1,75
185890,2019-04-22,81,1,73
188454,2019-04-22,47,1,55
192236,2019-04-22,69,1,26
186448,2019-04-22,6,1,84
180702,2019-04-22,43,1,28
184694,2019-04-22,92,1,61
188861,2019-04-22,5,1,84
176987,2019-04-22,60,1,26
177612,2019-04-22,91,1,97
189168,2019-04-22,12,1,9
184781,2019-04-22,73,1,84
190229,2019-04-22,76,1,96
184378,2019-04-22,97,5,11
193500,2019-04-22,53,1,70
192207,2019-04-22,95,1,4
179279,2019-04-22,97,1,87
181519,2019-04-22,66,1,98
179297,2019-04-22,4,1,42
179164,2019-04-22,96,1,73
176909,2019-04-22,7,1,93
178938,2019-04-22,63,1,42
186201,2019-04-22,94,1,65
190654,2019-04-22,21,2,35
186615,2019-04-22,13,1,72
184335,2019-04-22,7,1,45
181240,2019-04-22,14,1,25
189179,2019-04-22,33,1,58
187032,2019-04-22,3,1,58
177469,2019-04-22,20,1,33
178393,2019-04-22,79,1,81
187190,2019-04-22,47,1,82
180197,2019-04-22,89,1,87
181318,2019-04-22,49,1,11
186786,2019-04-22,3,1,14
179634,2019-04-22,90,1,54
189278,2019-04-22,46,3,54
181302,2019-04-22,32,1,19
183569,2019-04-22,13,1,55
178745,2019-04-22,42,1,36
182053,2019-04-22,74,1,91
179889,2019-04-22,8,1,7
191376,2019-04-22,77,4,89
192628,2019-04-22,83,1,39
187817,2019-04-22,73,1,2
186402,2019-04-22,18,1,13
183624,2019-04-22,13,1,7
191638,2019-04-22,87,1,43
191535,2019-04-22,62,1,36
188144,2019-04-22,25,2,45
193279,2019-04-22,100,1,42
179945,2019-04-22,55,1,84
182679,2019-04-22,9,1,66
181088,2019-04-22,64,2,4
181978,2019-04-22,57,1,82
180606,2019-04-22,12,1,59
185997,2019-04-22,62,1,4
189067,2019-04-22,77,1,91
176849,2019-04-22,96,1,16
178208,2019-04-22,39,1,35
192055,2019-04-22,101,1,26
189707,2019-04-22,67,1,64
187708,2019-04-22,60,1,79
182206,2019-04-22,63,1,80
188859,2019-04-22,99,1,93
188859,2019-04-22,7,1,85
186994,2019-04-22,28,3,52
191664,2019-04-22,32,1,61
177836,2019-04-22,25,1,79
193743,2019-04-22,83,1,72
184292,2019-04-22,16,1,99
186524,2019-04-22,90,1,43
182302,2019-04-22,90,3,59
178927,2019-04-22,28,1,6
179592,2019-04-22,75,2,49
186865,2019-04-22,73,1,29
187518,2019-04-22,85,1,9
188050,2019-04-22,67,1,26
189201,2019-04-22,71,1,9
184185,2019-04-22,27,1,2
192124,2019-04-22,18,1,78
192183,2019-04-22,53,1,41
192466,2019-04-22,35,2,87
180715,2019-04-22,79,2,38
178562,2019-04-22,29,1,95
182768,2019-04-22,40,1,79
185684,2019-04-22,1,1,8
193557,2019-04-22,71,2,4
185684,2019-04-22,98,1,56
179767,2019-04-22,78,1,66
180306,2019-04-22,33,2,8
180353,2019-04-22,28,1,47
180353,2019-04-22,37,1,89
178733,2019-04-22,29,1,49
182835,2019-04-22,35,1,69
186409,2019-04-22,40,1,37
178908,2019-04-22,101,1,6
178797,2019-04-22,18,1,61
188392,2019-04-22,75,1,23
177394,2019-04-22,93,1,35
184240,2019-04-22,37,1,59
182403,2019-04-22,75,1,32
177373,2019-04-22,47,1,79
190765,2019-04-22,71,1,25
183417,2019-04-22,62,1,44
193979,2019-04-22,87,2,71
180242,2019-04-22,99,1,85
190021,2019-04-22,27,1,6
184382,2019-04-22,86,1,31
188821,2019-04-22,42,1,3
191905,2019-04-22,58,1,70
185048,2019-04-22,34,1,52
193920,2019-04-22,30,1,37
189604,2019-04-22,98,1,86
191973,2019-04-22,34,3,15
177829,2019-04-22,42,1,89
185901,2019-04-22,64,1,49
181116,2019-04-22,92,1,85
179789,2019-04-22,20,3,92
179981,2019-04-22,75,1,94
186136,2019-04-22,55,1,70
190088,2019-04-22,21,2,79
191377,2019-04-22,48,1,11
184442,2019-04-22,88,1,17
182483,2019-04-22,62,1,68
193076,2019-04-22,40,1,93
179462,2019-04-22,8,1,79
190430,2019-04-22,32,1,96
181544,2019-04-22,2,2,30
186889,2019-04-22,56,1,64
180143,2019-04-22,6,1,32
178779,2019-04-22,74,3,50
193357,2019-04-22,89,1,80
178315,2019-04-22,63,1,14
179193,2019-04-22,9,1,25
190188,2019-04-22,16,1,68
191123,2019-04-22,8,1,33
183623,2019-04-22,30,1,18
183288,2019-04-22,82,1,67
180857,2019-04-22,72,1,64
180857,2019-04-22,34,1,58
184603,2019-04-22,50,1,69
191391,2019-04-22,74,1,98
182290,2019-04-22,47,1,56
183693,2019-04-22,77,1,87
184279,2019-04-22,32,1,95
188239,2019-04-22,10,1,91
193330,2019-04-22,98,1,82
186999,2019-04-22,68,1,69
185016,2019-04-22,82,1,38
